,load,rel_hum,t_amb,tower_el,tower_wat,chiller_el,tc_in,eer,power_tot,old_consumption,tc_in_mean,tc_out_mean
2020-07-19 09:00:00,752.6750000000002,0.9,17.16,8.18,1.77231708755828,105.01437925188822,18.0,7.1673517985058846,113.19437925188822,252.9520792665,24.292500000000004,24.838125
2020-07-19 10:00:00,851.3000000000002,0.9,18.19,9.44,2.1685892701428813,109.65896413130467,18.0,7.763159234120259,119.09896413130467,262.33988908675,24.645625,25.24875
2020-07-19 11:00:00,876.9000000000002,0.88,19.12,9.44,2.1685892701428813,110.86455473118363,18.0,7.909651575530558,120.30455473118363,269.05085416875,24.49125,25.268124999999998
2020-07-19 12:00:00,727.2,0.85,20.04,8.18,1.6006862429997295,103.81467532486026,18.0,7.004790004153287,111.99467532486025,222.04078967840005,24.769374999999997,25.449375
2020-07-19 13:00:00,975.05,0.81,20.99,12.86,2.5432010872930944,115.48677025376635,18.0,8.442958425951833,128.34677025376635,289.64836127975,24.69375,25.606875
2020-07-19 14:00:00,1054.575,0.77,21.88,12.86,2.4429776960023464,119.23187152155435,18.0,8.844740810843998,132.09187152155437,289.67218472950003,24.839375000000004,25.543125000000003
2020-07-19 15:00:00,1068.225,0.62,24.46,9.44,2.410575187851552,155.9749930429616,22.0,8.911180039577015,165.41499304296158,289.20374614850004,24.306250000000002,25.221875
2020-07-19 16:00:00,1085.5,0.6,25.04,9.44,2.5242922838858157,157.22441249256232,22.0,8.994248739593385,166.66441249256232,267.14118237325,24.190000000000005,25.025000000000002
2020-07-19 17:00:00,1065.0500000000004,0.65,24.1,9.44,2.410575187851552,155.74536023529257,22.0,8.895789900588738,165.18536023529256,289.80680537750004,24.198125,24.8725
2020-07-19 18:00:00,1015.9,0.71,23.56,8.18,2.2224769675804805,134.80055349437305,20.0,8.652545536109578,142.98055349437305,270.92168258099997,24.229374999999997,24.721249999999998
2020-07-19 19:00:00,978.575,0.78,22.14,8.18,2.2224769675804805,132.5719024430386,20.0,8.461318847200069,140.7519024430386,293.77783118425,24.21,24.809375
2020-07-19 20:00:00,701.1999999999998,0.84,20.8,8.18,1.6006862429997295,102.5902473718582,18.0,6.8349576881159555,110.7702473718582,191.1134144661667,24.29625,24.753124999999997
2020-07-19 21:00:00,1035.175,0.88,19.25,12.86,2.6547285106173675,118.3182598950836,18.0,8.749072213519037,131.1782598950836,286.61970163025,24.248125,24.722500000000004
2020-07-19 22:00:00,978.1,0.89,18.18,9.44,2.1685892701428813,115.63040507133005,18.0,8.458847821181896,125.07040507133004,281.61878391675,24.189375,24.650624999999998
2020-07-19 23:00:00,1341.55,0.89,17.19,19.520000000000003,3.3200257003782867,133.00990615808547,18.0,10.08609086909313,152.52990615808548,313.52254827875,24.305,24.90125
2020-07-20 00:00:00,1395.2249999999995,0.89,16.38,19.520000000000003,3.3200257003782867,136.19372659284096,18.0,10.244414591658144,155.71372659284097,334.778137006,24.335,24.973125
2020-07-20 01:00:00,1357.2749999999996,0.87,15.81,12.86,2.9569428778897215,155.50782398558732,20.0,10.133254016167527,168.36782398558734,344.29768499200003,24.420625,25.045
2020-07-20 02:00:00,1389.4499999999996,0.85,15.86,12.86,2.9569428778897215,157.7086377660244,20.0,10.227736493620473,170.56863776602438,334.10556162725,24.370625,25.013125000000002
2020-07-20 03:00:00,1331.8,0.85,15.13,12.86,2.9569428778897215,153.76529932182254,20.0,10.056514549238047,166.62529932182252,326.99681654050005,24.320625,25.011250000000004
2020-07-20 04:00:00,1788.75,0.86,14.32,30.5,4.345912129089721,159.53630575608602,18.0,11.212181399855199,190.03630575608602,372.56188149475,24.46125,25.2475
2020-07-20 05:00:00,1657.15,0.85,14.36,19.520000000000003,3.6514275034897214,176.01968202470334,20.0,10.921686004129226,195.53968202470335,372.55900173399993,24.49875,25.254374999999996
2020-07-20 06:00:00,2080.100000000001,0.85,15.11,46.88,5.040396754689722,181.43150521843918,18.0,11.464932716595223,228.31150521843918,436.57367393949994,24.509999999999998,25.455625
2020-07-20 07:00:00,2386.84,0.84,16.52,69.73999999999998,5.687887585780755,213.7629824276625,18.0,11.16582475082049,283.50298242766246,628.99505687925,24.47,25.710625
2020-07-20 08:00:00,2806.99,0.8200000000000001,18.5,19.520000000000003,6.422867687508549,285.80381526957734,20.0,11.060809170934093,305.3238152695773,810.142622521,24.035625,25.636875
2020-07-20 09:00:00,4375.3475,0.79,20.67,188.0,8.464125176872408,410.83822374507713,18.0,10.649806291429394,598.8382237450771,1174.1522314105,24.36,26.310624999999998
2020-07-20 10:00:00,5718.8225,0.75,22.95,188.0,9.920290761509992,569.7012513198007,18.0,10.038283199749811,757.7012513198007,1349.32926425975,24.631249999999998,26.910625
2020-07-20 11:00:00,6846.7825,0.7000000000000001,24.77,195.02956212121208,8.160681352142692,770.5128520107589,18.0,8.886006874684025,965.542414131971,1466.020398152,25.375,27.7575
2020-07-20 12:00:00,8080.7175,0.64,26.11,230.17801363636363,11.38970217258595,1009.2376390582672,20.0,8.886006874684025,1239.4156526946308,1778.3101035895,26.636249999999997,29.3275
2020-07-20 13:00:00,6162.545999999999,0.58,27.28,188.0,10.319585363888713,728.8879786471837,20.0,9.552439581375848,916.8879786471837,1362.4941216324,26.693125000000002,29.153125
2020-07-20 14:00:00,7931.717500000002,0.54,28.14,225.93377121212123,12.534634437175082,990.6283499425816,20.0,8.886006874684025,1216.562121154703,1734.0835040299999,26.814999999999998,29.358125
2020-07-20 15:00:00,7914.5125,0.51,28.43,225.44368939393937,12.507445069236596,988.4795390752298,20.0,8.886006874684025,1213.923228469169,1734.97244571075,26.929999999999996,29.811875
2020-07-20 16:00:00,8098.2725,0.48,29.04,230.6780651515152,13.16751334085938,1011.430163020857,20.0,8.886006874684025,1242.1082281723723,1791.3622475527502,27.348749999999995,30.333125
2020-07-20 17:00:00,7837.0425,0.49,28.78,223.23696818181816,12.742762320190131,978.8039576806516,20.0,8.886006874684025,1202.0409258624697,1745.08810039775,27.18125,30.03375
2020-07-20 18:00:00,7923.23,0.49,29.17,225.69200606060605,12.882900239242044,989.5683073830553,20.0,8.886006874684025,1215.2603134436613,1753.0150401557498,27.539375,30.418125
2020-07-20 19:00:00,7495.575,0.55,27.68,213.51031818181812,11.719882736959107,936.1565252570914,20.0,8.886006874684025,1149.6668434389096,1690.138246547,27.290625,29.9625
2020-07-20 20:00:00,5777.722500000002,0.61,25.75,188.0,7.966452192651553,576.5633563536007,18.0,10.02096722993367,764.5633563536007,1355.4958623245002,25.535625,27.365624999999998
2020-07-20 21:00:00,4981.709999999999,0.68,23.9,188.0,8.320511519662544,481.2639931975765,18.0,10.351304212270094,669.2639931975765,1215.2931406335001,24.66375,26.049375000000005
2020-07-20 22:00:00,4769.0475000000015,0.72,21.87,188.0,8.464125176872408,454.66243982304087,18.0,10.489204918392119,642.6624398230408,1187.01213869825,24.58,25.809375
2020-07-20 23:00:00,4353.225,0.76,20.26,188.0,8.464125176872408,408.56133006684234,18.0,10.655009859322211,596.5613300668424,1128.413427034,24.415,25.50875
2020-07-21 00:00:00,4063.9425,0.78,19.22,188.0,8.342974535054303,378.787773937382,18.0,10.72881116979192,566.787773937382,1114.98269548425,24.345,25.4525
2020-07-21 01:00:00,2566.18,0.8,18.49,30.5,5.540233013200519,292.022970168664,22.0,11.029456139764562,322.522970168664,640.6578571785001,24.689999999999998,25.313125
2020-07-21 02:00:00,1500.3925,0.81,17.81,19.520000000000003,3.3200257003782867,142.43190890438558,18.0,10.534103709915255,161.9519089043856,487.34689972575,24.98375,25.133750000000003
2020-07-21 03:00:00,1109.75,0.86,15.95,12.86,2.9569428778897215,140.40427489203523,20.0,9.108985739224597,153.26427489203525,460.28197694200003,24.878124999999997,24.856250000000003
2020-07-21 04:00:00,1274.3249999999996,0.88,15.4,12.86,2.9569428778897215,150.23093923961392,20.0,9.834223511021207,163.09093923961393,464.11607371925,24.634375,24.753125000000004
2020-07-21 05:00:00,1491.1750000000004,0.86,15.58,19.520000000000003,3.6514275034897214,164.66676618296168,20.0,10.509732117087632,184.1867661829617,484.12519413599995,24.606250000000003,24.81125
2020-07-21 06:00:00,2235.3525,0.85,16.57,46.88,5.15214230430184,197.79566595856087,18.0,11.301321943365116,244.67566595856087,591.5914171337499,24.16625,24.742500000000003
2020-07-21 07:00:00,3898.565,0.8200000000000001,18.24,188.0,7.632615091396909,361.11282005837137,18.0,10.795975062225217,549.1128200583714,1038.1565646505,23.900624999999998,24.99375
2020-07-21 08:00:00,4948.722500000002,0.77,20.44,188.0,8.464125176872408,477.1376486754231,18.0,10.371687318613608,665.1376486754232,1227.2839244942502,23.770625,25.32875
2020-07-21 09:00:00,5887.835,0.72,22.97,188.0,9.920290761509992,589.3919393847433,18.0,9.989676828879297,777.3919393847433,1371.07353510325,24.229999999999997,26.364375000000003
2020-07-21 10:00:00,6472.705,0.63,25.61,188.0,7.966452192651553,714.3363973886528,18.0,9.061144054344412,902.3363973886528,1456.71308963875,24.835,27.31375
2020-07-21 11:00:00,7049.88,0.56,27.59,200.81476363636364,11.023005828056323,880.4916453079937,20.0,8.886006874684025,1081.3064089443574,1563.4854248477502,25.4725,28.015
2020-07-21 12:00:00,7506.094999999998,0.5,29.12,213.8099787878788,12.204653035602085,937.4704160053936,20.0,8.886006874684025,1151.2803947932725,1649.3202931775,26.064375,28.653125000000003
2020-07-21 13:00:00,7309.56,0.45,30.11,208.21170909090907,12.796097558692507,1003.2563218945256,22.0,8.886006874684025,1211.4680309854348,1593.95744943925,25.881249999999998,28.34
2020-07-21 14:00:00,7278.302499999998,0.45,29.91,207.32134393939393,11.834270243136439,909.0203724424077,20.0,8.886006874684025,1116.3417163818017,1596.65653195825,25.980624999999996,28.480624999999996
2020-07-21 15:00:00,7775.737500000001,0.46,30.23,221.4907045454546,13.612186730909086,1067.2404090352,22.0,8.886006874684025,1288.7311135806544,1696.299017506,26.699375000000003,29.231250000000003
2020-07-21 16:00:00,7871.2825,0.46,30.43,224.2122893939394,13.779447570309165,1080.3542114084496,22.0,8.886006874684025,1304.5665008023889,1742.4995380374999,27.054375,29.634375
2020-07-21 17:00:00,7501.9475,0.47,30.32,213.69183787878788,13.13289063776607,1029.6620119262764,22.0,8.886006874684025,1243.3538498050643,1666.078217561,26.835,29.409374999999997
2020-07-21 18:00:00,7594.1625,0.51,29.47,216.3185681818182,12.001190258478525,948.4695674765056,20.0,8.886006874684025,1164.7881356583239,1706.0374895537498,27.181874999999998,29.921875
2020-07-21 19:00:00,7448.575000000002,0.58,27.88,212.17153030303032,11.646394780579904,930.2864810393919,20.0,8.886006874684025,1142.4580113424222,1653.6736920717499,27.05625,29.658125
2020-07-21 20:00:00,7397.875,0.64,25.79,210.72734848484848,8.929517805259408,832.5308661505012,18.0,8.886006874684025,1043.2582146353498,1644.425286707,27.07,29.515
2020-07-21 21:00:00,6798.424999999998,0.7000000000000001,23.78,193.6521060606061,10.218538290957358,765.0708688250639,18.0,8.886006874684025,958.72297488567,1535.59221697575,26.723125000000003,28.944375
2020-07-21 22:00:00,6309.775,0.74,21.79,188.0,8.464125176872408,677.9804369989632,18.0,9.30672133834689,865.9804369989632,1431.391104928,26.074999999999996,28.145625000000003
2020-07-21 23:00:00,5190.000000000001,0.76,20.25,188.0,8.464125176872408,507.31859874572024,18.0,10.230257697690575,695.3185987457202,1269.86051991125,25.073125,26.750625
2020-07-22 00:00:00,4780.325,0.78,19.2,188.0,10.128792134243744,456.0731211522893,18.0,10.481488117349018,644.0731211522893,1185.1575522857502,24.630625000000002,25.928125
2020-07-22 01:00:00,3484.375,0.8,18.48,100.16000000000004,8.293368485826454,360.08365704659644,20.0,11.094100245395968,460.24365704659647,917.5119023275,24.84375,25.206875
2020-07-22 02:00:00,1413.45,0.81,17.83,19.520000000000003,3.3200257003782867,137.27477228307706,18.0,10.29650223775492,156.79477228307707,321.91425189924996,25.3275,25.18125
2020-07-22 03:00:00,1095.6999999999996,0.8300000000000001,16.98,12.86,2.8041228294382847,121.16858688952392,18.0,9.0427727856479,134.02858688952392,298.71660471800004,25.048125,24.980625
2020-07-22 04:00:00,1028.3000000000004,0.84,16.36,9.44,2.2882199584982823,117.9944928882802,18.0,8.714813503826974,127.4344928882802,300.2809569955,24.4675,24.713750000000005
2020-07-22 05:00:00,1735.15,0.84,16.49,30.5,3.8359285713182896,156.35693406902698,18.0,11.097365206930844,186.85693406902698,361.740701606,24.872500000000002,25.434375000000003
2020-07-22 06:00:00,3601.0925,0.84,17.02,139.22000000000003,8.135627900913804,327.32982308735666,18.0,11.001418893135662,466.5498230873567,939.7053779067498,24.401249999999997,25.57
2020-07-22 07:00:00,3958.8975,0.81,18.08,188.0,7.632615091396909,367.9645884226867,18.0,10.758908940042764,555.9645884226867,1093.315090987,23.879375,25.09875
2020-07-22 08:00:00,3683.59,0.77,19.71,100.16000000000004,8.293368485826454,391.31525907490493,20.0,10.940312252560426,491.47525907490495,1039.0109858177498,23.883750000000003,25.288125
2020-07-22 09:00:00,4483.815,0.72,21.79,188.0,8.464125176872408,422.00192427819695,18.0,10.625105579007094,610.001924278197,1155.545453439,24.081249999999997,25.664375
2020-07-22 10:00:00,5768.91,0.65,23.81,188.0,8.320511519662544,575.5366619459545,18.0,10.023531742521255,763.5366619459545,1343.99572468975,24.68875,26.5725
2020-07-22 11:00:00,6607.247500000001,0.59,25.45,188.206443939394,8.089042171552446,743.5564245199785,18.0,8.886006874684025,931.7628684593725,1495.8065085465003,25.395625000000003,27.22125
2020-07-22 12:00:00,6322.977499999999,0.53,26.59,188.0,10.319585363888713,763.8807973810261,20.0,9.285845404960023,951.8807973810261,1442.92635000175,25.235,26.8575
2020-07-22 13:00:00,5781.39,0.48,27.65,188.0,10.831291505412183,659.9284760041314,20.0,10.019902645635934,847.9284760041314,1370.404846852,24.113125,25.985625
2020-07-22 14:00:00,5412.9924999999985,0.44,28.32,188.0,10.731373641683692,612.5032781014227,20.0,10.135347576137741,800.5032781014227,1304.1806035545,23.315,24.83875
2020-07-22 15:00:00,5025.725,0.4,28.79,188.0,10.796218536180815,561.7525432502654,20.0,10.324645339589804,749.7525432502654,1244.4365781695,22.467499999999998,23.80375
2020-07-22 16:00:00,5079.6875,0.4,28.56,188.0,10.796218536180815,568.8895593782522,20.0,10.292773149142803,756.8895593782522,1240.4484242267501,22.579375,23.986875
2020-07-22 17:00:00,4831.902500000001,0.43,27.51,188.0,10.831291505412183,536.1178097137027,20.0,10.446795364778774,724.1178097137027,1196.318224904,22.480625,24.796875
2020-07-22 18:00:00,4506.595,0.45,26.93,188.0,10.831291505412183,495.47246225832964,20.0,10.620083150098372,683.4724622583296,1154.934901631,22.476875000000003,25.954375
2020-07-22 19:00:00,3749.965000000001,0.48,25.66,188.0,8.20798517103187,344.2367950480167,18.0,10.89356237899243,532.2367950480167,1058.0756693367498,22.481875,25.80125
2020-07-22 20:00:00,3241.6825,0.53,23.92,46.88,7.705461964628738,363.1423611808224,22.0,11.237107955787714,410.0223611808224,966.763926406,23.215625,26.195625
2020-07-22 21:00:00,3094.0825000000004,0.5700000000000001,21.89,100.16000000000004,7.335561551751637,276.69701594007194,18.0,11.182204077943974,376.85701594007196,966.710133993,23.318125,25.934375
2020-07-22 22:00:00,2645.9,0.62,19.74,30.5,6.262887336693129,301.03747016160685,22.0,10.982577514203973,331.53747016160685,900.71360756325,23.610625,25.930625000000003
2020-07-22 23:00:00,855.025,0.66,18.02,12.86,2.0959795830931287,109.83438698226361,18.0,7.784674940991588,122.69438698226361,277.373588923,23.70125,25.36
2020-07-23 00:00:00,0.0,0.6900000000000001,16.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.163125000000004,26.961875000000003
2020-07-23 01:00:00,1296.55,0.71,16.09,19.520000000000003,3.1113370968084233,130.6272928264648,18.0,9.925567405905252,150.14729282646482,322.51722659325003,21.95125,22.283125
2020-07-23 02:00:00,2034.6500000000005,0.74,15.47,8.18,5.863072209594716,176.6409150144906,18.0,11.518565785469859,184.8209150144906,558.7309304757498,21.803124999999998,22.541875
2020-07-23 03:00:00,612.0199999999999,0.76,15.39,8.18,5.863072209594716,100.65000000017805,18.0,6.0806756085337055,108.83000000017805,332.2393001382,22.444375,23.06875
2020-07-23 04:00:00,517.85,0.77,15.34,8.18,5.863072209594716,100.65000000017805,18.0,5.145057128654586,108.83000000017805,355.87872396225004,22.824374999999996,23.366874999999997
2020-07-23 05:00:00,831.575,0.76,15.91,8.18,5.863072209594716,108.73004715542135,18.0,7.648069891952924,116.91004715542135,384.67454146775,22.97375,23.618125
2020-07-23 06:00:00,1437.9824999999996,0.77,16.71,19.520000000000003,3.1113370968084233,138.72995765458407,18.0,10.365335103614402,158.24995765458408,451.65061785975,23.50875,24.5375
2020-07-23 07:00:00,1346.29,0.75,18.06,9.44,3.2500873048913625,133.29106701250078,18.0,10.100376793245546,142.73106701250077,482.872930201,23.493750000000002,24.716875
2020-07-23 08:00:00,1498.6125000000004,0.72,19.91,12.86,3.597329612834426,142.32632529238995,18.0,10.529411877397283,155.18632529238994,509.7474608464999,23.400625,24.946250000000003
2020-07-23 09:00:00,2068.92,0.67,21.93,46.88,4.6630525279143304,180.25309381073518,18.0,11.477861246433614,227.13309381073518,592.28689087625,23.651875,25.341874999999998
2020-07-23 10:00:00,3009.5925,0.62,23.8,69.73999999999998,7.105163424862541,304.45057505589887,20.0,11.148618621208728,374.1905750558989,691.14712459225,24.4075,26.0625
2020-07-23 11:00:00,5215.469999999998,0.58,25.23,188.0,8.080169288685815,510.50459328847865,18.0,10.216303768010984,698.5045932884786,1197.1489515152498,24.214375,26.2425
2020-07-23 12:00:00,5731.439999999999,0.52,26.42,188.0,10.319585363888713,653.4982243459622,20.0,10.034538771260028,841.4982243459622,1347.5076781395,24.014375,26.141875000000002
2020-07-23 13:00:00,6069.5125,0.47,27.34,188.0,10.831291505412183,708.5958016016847,20.0,9.721040328982395,896.5958016016847,1403.8120115675,24.27125,26.569375
2020-07-23 14:00:00,6148.125,0.43,28.2,188.0,10.731373641683692,725.7425150757483,20.0,9.577859980989096,913.7425150757483,1401.5180287130001,24.254374999999996,26.665
2020-07-23 15:00:00,5408.967500000002,0.4,28.82,188.0,10.796218536180815,611.9851246895282,20.0,10.136711454232794,799.9851246895282,1291.53128123375,23.884999999999998,26.104374999999997
2020-07-23 16:00:00,4897.9375,0.39,28.85,188.0,10.796218536180815,544.8515203463016,20.0,10.403766046126863,732.8515203463016,1211.467832602,23.702499999999997,25.515625000000004
2020-07-23 17:00:00,4850.8375000000015,0.41,28.13,188.0,10.731373641683692,538.6221303138127,20.0,10.43430069220611,726.6221303138127,1202.32527256675,23.876875,25.542500000000004
2020-07-23 18:00:00,4699.13,0.44,27.75,188.0,10.831291505412183,518.5574766332644,20.0,10.538136719882868,706.5574766332644,1198.4510927689998,23.860000000000003,25.620625
2020-07-23 19:00:00,4501.6500000000015,0.49,26.69,188.0,10.831291505412183,494.9221972134861,20.0,10.621168678987534,682.922197213486,1170.73745572025,23.803125,25.64125
2020-07-23 20:00:00,4502.7775,0.54,25.2,188.0,8.080169288685815,423.9535841888549,18.0,10.620920940237145,611.9535841888548,1164.5426781025,23.820625,25.570000000000004
2020-07-23 21:00:00,3862.8975,0.6,23.23,188.0,8.399946590228739,357.06217657212096,18.0,10.818556972583053,545.062176572121,1067.99466031625,23.758125,25.320624999999996
2020-07-23 22:00:00,3304.975,0.65,21.02,100.16000000000004,7.454915534054549,293.70070911694097,18.0,11.252866940420217,393.860709116941,982.6589044145001,23.907500000000002,25.4525
2020-07-23 23:00:00,1874.9775,0.6900000000000001,19.29,30.5,4.179433459893129,164.65103098268847,18.0,11.387584327954414,195.15103098268847,652.0710479692499,24.201874999999998,25.125
2020-07-24 00:00:00,1190.45,0.7000000000000001,18.37,8.18,2.9028449969482986,125.63068491056029,18.0,9.47579009735967,133.8106849105603,416.67878023799994,24.705,25.245000000000005
2020-07-24 01:00:00,1116.655,0.72,17.83,12.86,2.497875677520062,122.1554287262608,18.0,9.1412638115521,135.01542872626078,407.84477543475003,24.6575,24.993125000000003
2020-07-24 02:00:00,939.65,0.74,17.36,12.86,2.497875677520062,113.81966450237124,18.0,8.255603318707937,126.67966450237124,382.02720164850007,24.62125,24.943125
2020-07-24 03:00:00,988.825,0.77,16.67,12.86,2.497875677520062,116.1354816019434,18.0,8.514409088078839,128.9954816019434,376.80558802625,24.43625,24.793125
2020-07-24 04:00:00,880.525,0.79,16.16,9.44,1.884414258231701,111.03526824386176,18.0,7.930137999632175,120.47526824386176,375.48383377125003,24.38375,24.785625000000003
2020-07-24 05:00:00,1089.52,0.79,16.37,12.86,2.497875677520062,120.87754978377194,18.0,9.013418967781481,133.73754978377195,344.4281118028,24.51875,25.011875
2020-07-24 06:00:00,1823.1225,0.78,17.06,30.5,4.573613058370479,161.57516682536664,18.0,11.283432570863216,192.07516682536664,503.14385323550005,24.381874999999997,25.046249999999997
2020-07-24 07:00:00,2202.890000000001,0.77,18.33,46.88,4.870551407054301,194.3740040334634,18.0,11.333254212434454,241.2540040334634,568.4501685065001,24.158125,25.191249999999997
2020-07-24 08:00:00,2750.7925000000005,0.72,20.23,69.73999999999998,6.236984834285092,280.63161214724784,20.0,11.034434179456623,350.3716121472478,639.2891459477501,24.504374999999996,25.794375000000002
2020-07-24 09:00:00,4660.6875,0.67,22.41,188.0,8.320511519662544,441.107890602258,18.0,10.565867442626386,629.1078906022581,1107.8278976705,24.29,26.218125
2020-07-24 10:00:00,6046.030000000002,0.61,24.67,188.0,7.966452192651553,619.1287658949389,18.0,9.76538376675259,807.1287658949389,1392.53589929375,24.83625,27.218125
2020-07-24 11:00:00,6034.530000000002,0.55,27.03,188.0,10.319585363888713,700.965527738032,20.0,9.7873748541839,888.965527738032,1403.31335041675,25.119375,27.4375
2020-07-24 12:00:00,6509.142499999999,0.51,27.97,188.0,10.319585363888713,804.4865269265692,20.0,9.009605189383631,992.4865269265692,1481.1894590104998,25.551875,27.840000000000003
2020-07-24 13:00:00,4561.9625000000015,0.48,28.55,188.0,10.731373641683692,501.6335946891452,20.0,10.608104289974692,689.6335946891452,1177.0524966629998,24.859375,26.658125
2020-07-24 14:00:00,7284.355000000001,0.48,28.4,207.4937484848485,11.84411140055558,909.7762967536344,20.0,8.886006874684025,1117.270045238483,1667.5820093095003,26.31375,28.639999999999997
2020-07-24 15:00:00,4930.7875,0.55,26.92,188.0,10.319585363888713,549.1962223116362,20.0,10.382918071180704,737.1962223116362,1213.8918831675,24.511874999999996,26.124375
2020-07-24 16:00:00,4695.765,0.64,25.18,188.0,7.966452192651553,445.49566930558024,18.0,10.540540174766589,633.4956693055802,1166.10646699425,24.1175,25.752499999999998
2020-07-24 17:00:00,5053.502500000001,0.71,24.81,188.0,7.866541243882331,490.244382408845,18.0,10.308129335759675,678.244382408845,1231.4769826065003,24.233125,25.8875
2020-07-24 18:00:00,4628.7875,0.79,23.05,188.0,9.920290761509992,437.1175794159995,18.0,10.589341902433166,625.1175794159994,1156.16826953375,23.939999999999998,25.43625
2020-07-24 19:00:00,4939.5,0.81,22.29,188.0,8.198754713975179,475.9840234429694,18.0,10.377449151067637,663.9840234429694,1216.682555256,24.08375,25.511875
2020-07-24 20:00:00,4385.4749999999985,0.8300000000000001,21.33,188.0,7.925456930165763,411.8805670935379,18.0,10.647443337631561,599.8805670935378,1129.6946183969999,23.873125,24.980625000000003
2020-07-24 21:00:00,2855.625,0.84,20.28,46.88,7.090421843554252,322.8993883431663,22.0,11.082893489309217,369.7793883431663,902.34538072675,24.07,24.703125000000004
2020-07-24 22:00:00,1064.85,0.85,18.91,12.86,2.6547285106173675,119.71575602990423,18.0,8.894819155918015,132.57575602990423,198.6006573495,23.99125,24.235
2020-07-24 23:00:00,944.0999999999997,0.84,18.33,9.44,2.1685892701428813,114.02923005586584,18.0,8.279456061726112,123.46923005586584,58.872441063749996,25.09375,25.394375
2020-07-25 00:00:00,770.85,0.84,17.86,8.18,1.77231708755828,105.87030148441946,18.0,7.2810787273845925,114.05030148441946,196.099676234,24.15,24.15625
2020-07-25 01:00:00,0.0,0.84,17.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.420624999999998,23.466250000000002
2020-07-25 02:00:00,0.0,0.85,17.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.375625,23.3975
2020-07-25 03:00:00,0.0,0.8200000000000001,16.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.403125,23.4075
2020-07-25 04:00:00,0.0,0.84,16.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.214375000000004,23.255
2020-07-25 05:00:00,500.475,0.85,16.32,8.18,1.77231708755828,100.65000000017805,18.0,4.972429210125333,108.83000000017805,231.5583271735,23.044375000000002,23.13875
2020-07-25 06:00:00,518.625,0.85,16.53,8.18,1.77231708755828,100.65000000017805,18.0,5.152757078977473,108.83000000017805,238.95417263175003,23.088749999999997,23.209375
2020-07-25 07:00:00,0.0,0.84,17.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.050625,23.195625
2020-07-25 08:00:00,515.6999999999998,0.8200000000000001,18.14,8.18,1.6824500296683949,100.65000000017805,18.0,5.123695976145928,108.83000000017805,233.117256494,23.239375,23.40625
2020-07-25 09:00:00,680.5500000000002,0.8,19.77,8.18,2.9028449969482986,101.61776901687773,18.0,6.697155493415401,109.79776901687774,241.65661283075002,23.699374999999996,23.924999999999997
2020-07-25 10:00:00,629.5250000000002,0.76,21.8,8.18,1.9766808710830688,113.55000000020179,20.0,6.254595131633249,121.73000000020178,255.31302653799997,23.56375,23.83625
2020-07-25 11:00:00,593.0749999999998,0.72,23.59,8.18,2.2224769675804805,113.55000000020179,20.0,5.8924490809632495,121.73000000020178,247.96150844775,23.768124999999998,24.15875
2020-07-25 12:00:00,632.075,0.64,24.96,8.18,1.716090562251552,126.45000000022556,22.0,6.279930452050492,134.63000000022555,251.40537304125,23.786875,24.138749999999998
2020-07-25 13:00:00,727.8499999999998,0.5700000000000001,26.27,8.18,2.0849819465110784,145.1132637603114,24.0,7.008984498670357,153.29326376031142,247.91592255975002,23.824374999999996,24.16125
2020-07-25 14:00:00,737.4749999999998,0.53,26.98,8.18,2.0849819465110784,145.9308232841227,24.0,7.070807125039304,154.11082328412272,259.934725318,23.856875,24.190625
2020-07-25 15:00:00,810.95,0.66,24.75,8.18,1.716090562251552,137.36750309239534,22.0,7.525607239193,145.54750309239535,267.367838971,23.881875000000004,24.215
2020-07-25 16:00:00,784.6,0.62,25.54,8.18,1.716090562251552,135.46173160197685,22.0,7.36590258646908,143.64173160197686,256.7042555175,23.919999999999998,24.2625
2020-07-25 17:00:00,722.5250000000002,0.64,25.16,8.18,1.716090562251552,130.97213899219588,22.0,6.974548880766604,139.1521389921959,259.22549972025,23.967499999999998,24.2875
2020-07-25 18:00:00,749.8,0.67,24.89,8.18,1.716090562251552,132.94481137933684,22.0,7.149191942026983,141.12481137933685,264.558377473,23.950000000000003,24.234375000000007
2020-07-25 19:00:00,819.325,0.72,23.82,8.18,2.2224769675804805,123.06319032180572,20.0,7.575599745700175,131.2431903218057,260.7087669065,24.026249999999997,24.238125000000004
2020-07-25 20:00:00,867.425,0.76,22.13,8.18,2.2224769675804805,125.93520949311686,20.0,7.855805125109726,134.11520949311685,275.76822036075,24.09125,24.3075
2020-07-25 21:00:00,716.7,0.79,20.74,9.44,1.8973112055599368,103.32019480537865,18.0,6.936688431047075,112.76019480537865,261.2507632145,24.008125,24.21
2020-07-25 22:00:00,740.025,0.8300000000000001,19.43,8.18,1.6824500296683949,104.41864795936992,18.0,7.087096169718166,112.59864795936991,248.725669282,23.979375,24.2575
